Date,Heure,kWh,AvgTemp,Season,Screens Plug
2019-06-07,07,1.3,14,Spring,No
2019-06-07,08,0.81,17,Spring,No
2019-06-07,09,0.58,16,Spring,No
2019-06-07,10,1.23,18,Spring,No
2019-06-07,11,2.33,20,Spring,No
2019-06-07,12,0.93,21,Spring,No
2019-06-07,13,1.19,20,Spring,No
2019-06-07,14,0.79,18,Spring,No
2019-06-07,15,1.17,20,Spring,No
2019-06-07,16,0.81,18,Spring,No
2019-06-07,17,0.72,19,Spring,No
2019-06-07,18,1.09,16,Spring,No
2019-06-07,19,0.97,16,Spring,No
2019-06-07,20,0.91,14,Spring,No
2019-06-07,21,1.31,13,Spring,No
2019-06-07,22,2.14,11,Spring,No
2019-06-07,23,2.45,12,Spring,No
2019-06-08,00,1.56,10,Spring,No
2019-06-08,01,1.56,9,Spring,No
2019-06-08,02,1.51,7,Spring,No
2019-06-08,03,0.63,7,Spring,No
2019-06-08,04,0.86,9,Spring,No
2019-06-08,05,0.59,11,Spring,No
2019-06-08,06,0.64,12,Spring,No
2019-06-08,07,0.61,13,Spring,No
2019-06-08,08,2.46,15,Spring,No
2019-06-08,09,2.25,16,Spring,No
2019-06-08,10,2.43,17,Spring,No
2019-06-08,11,1.89,18,Spring,No
2019-06-08,12,2.14,19,Spring,No
2019-06-08,13,1.87,21,Spring,No
2019-06-08,14,2.29,20,Spring,No
2019-06-08,15,0.84,21,Spring,No
2019-06-08,16,3.37,19,Spring,No
2019-06-08,17,1.25,19,Spring,No
2019-06-08,18,1.22,17,Spring,No
2019-06-08,19,1.71,16,Spring,No
2019-06-08,20,1.71,15,Spring,No
2019-06-08,21,2.83,15,Spring,No
2019-06-08,22,3.46,14,Spring,No
2019-06-08,23,4.9,14,Spring,No
2019-06-09,00,2.35,14,Spring,No
2019-06-09,01,0.63,13,Spring,No
2019-06-09,02,0.48,10,Spring,No
2019-06-09,03,0.56,10,Spring,No
2019-06-09,04,0.26,12,Spring,No
2019-06-09,05,0.47,13,Spring,No
2019-06-09,06,0.72,14,Spring,No
2019-06-09,07,0.27,15,Spring,No
2019-06-09,08,0.73,18,Spring,No
2019-06-09,09,1.53,20,Spring,No
2019-06-09,10,1.57,21,Spring,No
2019-06-09,11,0.68,24,Spring,No
2019-06-09,12,1.18,26,Spring,No
2019-06-09,13,2.21,27,Spring,No
2019-06-09,14,3.8,27,Spring,No
2019-06-09,15,4.63,28,Spring,No
2019-06-09,16,6.08,27,Spring,No
2019-06-09,17,6.35,25,Spring,No
2019-06-09,18,4.17,23,Spring,No
2019-06-09,19,2.61,19,Spring,No
2019-06-09,20,2.34,18,Spring,No
2019-06-09,21,1.54,16,Spring,No
2019-06-09,22,1.61,14,Spring,No
2019-06-09,23,0.32,14,Spring,No
2019-06-10,00,0.36,13,Spring,No
2019-06-10,01,0.32,11,Spring,No
2019-06-10,02,1.64,11,Spring,No
2019-06-10,03,1.34,11,Spring,No
2019-06-10,04,1.32,13,Spring,No
2019-06-10,05,1.15,15,Spring,No
2019-06-10,06,1.82,17,Spring,No
2019-06-10,07,0.78,18,Spring,No
2019-06-10,08,0.24,19,Spring,No
2019-06-10,09,0.54,20,Spring,No
2019-06-10,10,0.3,21,Spring,No
2019-06-10,11,0.27,22,Spring,No
2019-06-10,12,0.49,24,Spring,No
2019-06-10,13,0.25,25,Spring,No
2019-06-10,14,0.34,25,Spring,No
2019-06-10,15,1.55,23,Spring,No
2019-06-10,16,2.1,22,Spring,No
2019-06-10,17,0.52,20,Spring,No
2019-06-10,18,2.28,18,Spring,No
2019-06-10,19,3.94,17,Spring,No
2019-06-10,20,2.29,16,Spring,No
2019-06-10,21,2.76,15,Spring,No
2019-06-10,22,1.56,14,Spring,No
2019-06-10,23,1.64,13,Spring,No
2019-06-11,00,1.27,13,Spring,No
2019-06-11,01,0.4,13,Spring,No
2019-06-11,02,0.69,13,Spring,No
2019-06-11,03,0.3,13,Spring,No
2019-06-11,04,0.33,13,Spring,No
2019-06-11,05,0.54,13,Spring,No
2019-06-11,06,1.91,14,Spring,No
2019-06-11,07,0.37,14,Spring,No
2019-06-11,08,0.52,15,Spring,No
2019-06-11,09,0.33,16,Spring,No
2019-06-11,10,0.58,18,Spring,No
2019-06-11,11,0.22,17,Spring,No
2019-06-11,12,0.26,16,Spring,No
2019-06-11,13,0.3,14,Spring,No
2019-06-11,14,0.57,15,Spring,No
2019-06-11,15,0.22,15,Spring,No
2019-06-11,16,0.28,15,Spring,No
2019-06-11,17,0.43,15,Spring,No
2019-06-11,18,1.6,14,Spring,No
2019-06-11,19,0.32,11,Spring,No
2019-06-11,20,,10,Spring,No
2019-06-11,21,,9,Spring,No
2019-06-11,22,,9,Spring,No
2019-06-11,23,0.66,9,Spring,No
2019-06-12,00,0.88,7,Spring,No
2019-06-12,01,0.38,8,Spring,No
2019-06-12,02,0.39,8,Spring,No
2019-06-12,03,0.63,7,Spring,No
2019-06-12,04,0.37,8,Spring,No
2019-06-12,05,0.32,10,Spring,No
2019-06-12,06,0.95,12,Spring,No
2019-06-12,07,1.21,14,Spring,No
2019-06-12,08,0.24,16,Spring,No
2019-06-12,09,0.53,18,Spring,No
2019-06-12,10,0.29,20,Spring,No
2019-06-12,11,0.25,21,Spring,No
2019-06-12,12,0.19,22,Spring,No
2019-06-12,13,0.56,23,Spring,No
2019-06-12,14,0.3,23,Spring,No
2019-06-12,15,0.22,23,Spring,No
2019-06-12,16,0.2,23,Spring,No
2019-06-12,17,0.94,22,Spring,No
2019-06-12,18,0.58,20,Spring,No
2019-06-12,19,0.53,17,Spring,No
2019-06-12,20,1.92,14,Spring,No
2019-06-12,21,1.4,12,Spring,No
2019-06-12,22,1.15,11,Spring,No
2019-06-12,23,1.12,10,Spring,No
2019-06-13,00,1.46,10,Spring,No
2019-06-13,01,0.37,11,Spring,No
2019-06-13,02,0.17,11,Spring,No
2019-06-13,03,0.27,11,Spring,No
2019-06-13,04,0.23,12,Spring,No
2019-06-13,05,0.64,13,Spring,No
2019-06-13,06,1.73,15,Spring,No
2019-06-13,07,0.45,17,Spring,No
2019-06-13,08,0.35,18,Spring,No
2019-06-13,09,0.67,20,Spring,No
2019-06-13,10,0.44,21,Spring,No
2019-06-13,11,0.39,22,Spring,No
2019-06-13,12,0.81,21,Spring,No
2019-06-13,13,0.61,20,Spring,No
2019-06-13,14,1.14,17,Spring,No
2019-06-13,15,0.85,15,Spring,No
2019-06-13,16,0.89,14,Spring,No
2019-06-13,17,1.23,14,Spring,No
2019-06-13,18,0.86,12,Spring,No
2019-06-13,19,1.48,11,Spring,No
2019-06-13,20,2.55,11,Spring,No
2019-06-13,21,0.97,11,Spring,No
2019-06-13,22,1.24,11,Spring,No
2019-06-13,23,1.31,11,Spring,No
2019-06-14,00,1.35,11,Spring,No
2019-06-14,01,1.25,11,Spring,No
2019-06-14,02,1.52,11,Spring,No
2019-06-14,03,0.43,11,Spring,No
2019-06-14,04,0.34,11,Spring,No
2019-06-14,05,0.29,12,Spring,No
2019-06-14,06,1.35,13,Spring,No
2019-06-14,07,1.24,13,Spring,No
2019-06-14,08,1.15,13,Spring,No
2019-06-14,09,0.78,13,Spring,No
2019-06-14,10,1.28,14,Spring,No
2019-06-14,11,1.4,16,Spring,No
2019-06-14,12,2.64,17,Spring,No
2019-06-14,13,0.88,15,Spring,No
2019-06-14,14,1.33,16,Spring,No
2019-06-14,15,1.68,18,Spring,No
2019-06-14,16,1.89,16,Spring,No
2019-06-14,17,3.43,15,Spring,No
2019-06-14,18,2.58,15,Spring,No
2019-06-14,19,1.37,13,Spring,No
2019-06-14,20,1.94,13,Spring,No
2019-06-14,21,1.61,13,Spring,No
2019-06-14,22,2.43,13,Spring,No
2019-06-14,23,2.41,13,Spring,No
2019-06-15,00,1.78,14,Spring,No
2019-06-15,01,1.44,13,Spring,No
2019-06-15,02,0.52,13,Spring,No
2019-06-15,03,0.45,13,Spring,No
2019-06-15,04,0.71,13,Spring,No
2019-06-15,05,0.39,13,Spring,No
2019-06-15,06,0.49,14,Spring,No
2019-06-15,07,0.65,14,Spring,No
2019-06-15,08,0.81,15,Spring,No
2019-06-15,09,2.59,15,Spring,No
2019-06-15,10,2.17,15,Spring,No
2019-06-15,11,2.89,17,Spring,No
2019-06-15,12,2.81,19,Spring,No
2019-06-15,13,0.99,18,Spring,No
2019-06-15,14,1.38,16,Spring,No
2019-06-15,15,0.99,16,Spring,No
2019-06-15,16,1.34,15,Spring,No
2019-06-15,17,2.17,14,Spring,No
2019-06-15,18,1.76,14,Spring,No
2019-06-15,19,2.11,14,Spring,No
2019-06-15,20,2.94,13,Spring,No
2019-06-15,21,3.07,13,Spring,No
2019-06-15,22,1.24,13,Spring,No
2019-06-15,23,1.68,13,Spring,No
2019-06-16,00,1.75,13,Spring,No
2019-06-16,01,1.45,13,Spring,No
2019-06-16,02,0.57,12,Spring,No
2019-06-16,03,0.58,12,Spring,No
2019-06-16,04,0.94,12,Spring,No
2019-06-16,05,0.81,12,Spring,No
2019-06-16,06,0.71,14,Spring,No
2019-06-16,07,1.19,15,Spring,No
2019-06-16,08,1.27,16,Spring,No
2019-06-16,09,1.27,16,Spring,No
2019-06-16,10,2.08,17,Spring,No
2019-06-16,11,2.24,17,Spring,No
2019-06-16,12,2.56,18,Spring,No
2019-06-16,13,2.64,17,Spring,No
2019-06-16,14,2.66,18,Spring,No
2019-06-16,15,5.46,17,Spring,No
2019-06-16,16,6.06,17,Spring,No
2019-06-16,17,7.84,18,Spring,No
2019-06-16,18,5.82,17,Spring,No
2019-06-16,19,5.5,14,Spring,No
2019-06-16,20,2.46,13,Spring,No
2019-06-16,21,2.17,13,Spring,No
2019-06-16,22,1.1,13,Spring,No
2019-06-16,23,1.04,9,Spring,No
2019-06-17,00,2.29,9,Spring,No
2019-06-17,01,1.46,12,Spring,No
2019-06-17,02,1.86,10,Spring,No
2019-06-17,03,1.08,9,Spring,No
2019-06-17,04,0.54,10,Spring,No
2019-06-17,05,0.83,12,Spring,No
2019-06-17,06,2.63,13,Spring,No
2019-06-17,07,1.39,15,Spring,No
2019-06-17,08,1.2,17,Spring,No
2019-06-17,09,0.86,18,Spring,No
2019-06-17,10,0.8,18,Spring,No
2019-06-17,11,1.04,19,Spring,No
2019-06-17,12,0.76,19,Spring,No
2019-06-17,13,0.97,20,Spring,No
2019-06-17,14,1.91,21,Spring,No
2019-06-17,15,2.09,21,Spring,No
2019-06-17,16,2.92,21,Spring,No
2019-06-17,17,1.04,21,Spring,No
2019-06-17,18,1.63,19,Spring,No
2019-06-17,19,1.39,14,Spring,No
2019-06-17,20,3.77,13,Spring,No
2019-06-17,21,1.03,12,Spring,No
2019-06-17,22,1.87,11,Spring,No
2019-06-17,23,1.45,11,Spring,No
2019-06-18,00,1.4,10,Spring,No
2019-06-18,01,0.9,11,Spring,No
2019-06-18,02,0.44,11,Spring,No
2019-06-18,03,0.42,11,Spring,No
2019-06-18,04,0.53,11,Spring,No
2019-06-18,05,0.71,13,Spring,No
2019-06-18,06,1.12,14,Spring,No
2019-06-18,07,2.02,16,Spring,No
2019-06-18,08,0.66,19,Spring,No
2019-06-18,09,0.64,21,Spring,No
2019-06-18,10,0.58,23,Spring,No
2019-06-18,11,0.76,23,Spring,No
2019-06-18,12,0.49,24,Spring,No
2019-06-18,13,0.49,25,Spring,No
2019-06-18,14,0.55,25,Spring,No
2019-06-18,15,0.8,24,Spring,No
2019-06-18,16,0.83,23,Spring,No
2019-06-18,17,0.94,23,Spring,No
2019-06-18,18,3.02,20,Spring,No
2019-06-18,19,4.26,18,Spring,No
2019-06-18,20,2.76,18,Spring,No
2019-06-18,21,2.22,15,Spring,No
2019-06-18,22,2.25,14,Spring,No
2019-06-18,23,1.44,12,Spring,No
2019-06-19,00,1.28,13,Spring,No
2019-06-19,01,0.39,12,Spring,No
2019-06-19,02,0.67,12,Spring,No
2019-06-19,03,0.3,11,Spring,No
2019-06-19,04,0.4,12,Spring,No
2019-06-19,05,0.73,15,Spring,No
2019-06-19,06,2.64,17,Spring,No
2019-06-19,07,0.78,19,Spring,No
2019-06-19,08,0.41,20,Spring,No
2019-06-19,09,0.69,21,Spring,No
2019-06-19,10,0.33,21,Spring,No
2019-06-19,11,0.3,20,Spring,No
2019-06-19,12,0.4,19,Spring,No
2019-06-19,13,0.69,18,Spring,No
2019-06-19,14,0.32,18,Spring,No
2019-06-19,15,0.3,17,Spring,No
2019-06-19,16,1.2,17,Spring,No
2019-06-19,17,3.59,14,Spring,No
2019-06-19,18,5.54,14,Spring,No
2019-06-19,19,4.77,14,Spring,No
2019-06-19,20,2.46,14,Spring,No
2019-06-19,21,1.61,13,Spring,No
2019-06-19,22,1.72,13,Spring,No
2019-06-19,23,1.61,13,Spring,No
2019-06-20,00,1.58,13,Summer,No
2019-06-20,01,0.66,13,Summer,No
2019-06-20,02,0.66,12,Summer,No
2019-06-20,03,0.63,12,Summer,No
2019-06-20,04,1.02,13,Summer,No
2019-06-20,05,0.71,13,Summer,No
2019-06-20,06,1.84,14,Summer,No
2019-06-20,07,3.02,14,Summer,No
2019-06-20,08,0.96,15,Summer,No
2019-06-20,09,1.26,15,Summer,No
2019-06-20,10,0.84,15,Summer,No
2019-06-20,11,0.79,15,Summer,No
2019-06-20,12,1.16,15,Summer,No
2019-06-20,13,1.03,15,Summer,No
2019-06-20,14,0.96,15,Summer,No
2019-06-20,15,1.21,15,Summer,No
2019-06-20,16,2.44,15,Summer,No
2019-06-20,17,3.18,15,Summer,No
2019-06-20,18,2.59,15,Summer,No
2019-06-20,19,1.23,15,Summer,No
2019-06-20,20,3.67,15,Summer,No
2019-06-20,21,1.71,15,Summer,No
2019-06-20,22,2.34,14,Summer,No
2019-06-20,23,3.02,15,Summer,No
2019-06-21,00,1.06,14,Summer,No
2019-06-21,01,0.84,13,Summer,No
2019-06-21,02,0.46,12,Summer,No
2019-06-21,03,0.35,12,Summer,No
2019-06-21,04,0.75,13,Summer,No
2019-06-21,05,0.49,14,Summer,No
2019-06-21,06,0.91,15,Summer,No
2019-06-21,07,1.56,17,Summer,No
2019-06-21,08,4.21,17,Summer,No
2019-06-21,09,2.1,17,Summer,No
2019-06-21,10,1.27,18,Summer,No
2019-06-21,11,1.45,19,Summer,No
2019-06-21,12,0.99,20,Summer,No
2019-06-21,13,4.44,19,Summer,No
2019-06-21,14,1.28,20,Summer,No
2019-06-21,15,0.77,19,Summer,No
2019-06-21,16,1.09,20,Summer,No
2019-06-21,17,1.07,19,Summer,No
2019-06-21,18,0.67,17,Summer,No
2019-06-21,19,1.01,15,Summer,No
2019-06-21,20,0.67,14,Summer,No
2019-06-21,21,0.57,14,Summer,No
2019-06-21,22,0.86,15,Summer,No
2019-06-21,23,0.58,16,Summer,No
2019-06-22,00,0.78,15,Summer,No
2019-06-22,01,0.42,16,Summer,No
2019-06-22,02,0.42,16,Summer,No
2019-06-22,03,0.53,14,Summer,No
2019-06-22,04,0.43,14,Summer,No
2019-06-22,05,0.42,15,Summer,No
2019-06-22,06,0.38,18,Summer,No
2019-06-22,07,1.12,20,Summer,No
2019-06-22,08,0.69,22,Summer,No
2019-06-22,09,0.5,23,Summer,No
2019-06-22,10,0.4,23,Summer,No
2019-06-22,11,0.52,23,Summer,No
2019-06-22,12,0.58,25,Summer,No
2019-06-22,13,1.26,25,Summer,No
2019-06-22,14,2.25,25,Summer,No
2019-06-22,15,1.63,25,Summer,No
2019-06-22,16,1.65,25,Summer,No
2019-06-22,17,3.41,24,Summer,No
2019-06-22,18,3.15,22,Summer,No
2019-06-22,19,2.58,20,Summer,No
2019-06-22,20,1.03,19,Summer,No
2019-06-22,21,0.89,18,Summer,No
2019-06-22,22,1.28,19,Summer,No
2019-06-22,23,1.74,14,Summer,No
2019-06-23,00,1.75,14,Summer,No
2019-06-23,01,1.45,15,Summer,No
2019-06-23,02,1.47,14,Summer,No
2019-06-23,03,1.39,15,Summer,No
2019-06-23,04,1.69,15,Summer,No
2019-06-23,05,1.14,16,Summer,No
2019-06-23,06,0.84,18,Summer,No
2019-06-23,07,0.86,21,Summer,No
2019-06-23,08,0.98,22,Summer,No
2019-06-23,09,0.66,23,Summer,No
2019-06-23,10,0.69,24,Summer,No
2019-06-23,11,1.48,25,Summer,No
2019-06-23,12,0.64,26,Summer,No
2019-06-23,13,0.62,26,Summer,No
2019-06-23,14,1.54,27,Summer,No
2019-06-23,15,2.32,26,Summer,No
2019-06-23,16,1.25,26,Summer,No
2019-06-23,17,0.98,24,Summer,No
2019-06-23,18,2.12,22,Summer,No
2019-06-23,19,1.86,18,Summer,No
2019-06-23,20,1.76,17,Summer,No
2019-06-23,21,0.75,15,Summer,No
2019-06-23,22,0.83,12,Summer,No
2019-06-23,23,2.22,12,Summer,No
2019-06-24,00,1.75,11,Summer,No
2019-06-24,01,1.31,12,Summer,No
2019-06-24,02,1.66,12,Summer,No
2019-06-24,03,0.47,11,Summer,No
2019-06-24,04,0.4,11,Summer,No
2019-06-24,05,1.35,14,Summer,No
2019-06-24,06,1.09,15,Summer,No
2019-06-24,07,0.58,16,Summer,No
2019-06-24,08,1.07,18,Summer,No
2019-06-24,09,1.74,19,Summer,No
2019-06-24,10,1.07,20,Summer,No
2019-06-24,11,1,21,Summer,No
2019-06-24,12,1.02,23,Summer,No
2019-06-24,13,1.35,24,Summer,No
2019-06-24,14,3.39,25,Summer,No
2019-06-24,15,2.23,25,Summer,No
2019-06-24,16,1.01,24,Summer,No
2019-06-24,17,1.09,23,Summer,No
2019-06-24,18,0.72,20,Summer,No
2019-06-24,19,1.5,19,Summer,No
2019-06-24,20,2.02,16,Summer,No
2019-06-24,21,1.15,13,Summer,No
2019-06-24,22,1.61,12,Summer,No
2019-06-24,23,1.4,11,Summer,No
2019-06-25,00,1.41,10,Summer,No
2019-06-25,01,1.25,9,Summer,No
2019-06-25,02,1.59,10,Summer,No
2019-06-25,03,0.61,9,Summer,No
2019-06-25,04,0.36,11,Summer,No
2019-06-25,05,0.67,14,Summer,No
2019-06-25,06,0.78,17,Summer,No
2019-06-25,07,2.11,19,Summer,No
2019-06-25,08,0.48,20,Summer,No
2019-06-25,09,0.67,21,Summer,No
2019-06-25,10,0.33,21,Summer,No
2019-06-25,11,0.49,22,Summer,No
2019-06-25,12,0.73,22,Summer,No
2019-06-25,13,0.76,20,Summer,No
2019-06-25,14,0.5,19,Summer,No
2019-06-25,15,0.81,18,Summer,No
2019-06-25,16,0.52,17,Summer,No
2019-06-25,17,0.44,16,Summer,No
2019-06-25,18,0.45,16,Summer,No
2019-06-25,19,0.81,16,Summer,No
2019-06-25,20,0.9,16,Summer,No
2019-06-25,21,1.32,16,Summer,No
2019-06-25,22,1.75,16,Summer,No
2019-06-25,23,1.51,16,Summer,No
2019-06-26,00,1.6,16,Summer,No
2019-06-26,01,1.39,16,Summer,No
2019-06-26,02,0.93,16,Summer,No
2019-06-26,03,0.32,16,Summer,No
2019-06-26,04,0.42,16,Summer,No
2019-06-26,05,0.45,17,Summer,No
2019-06-26,06,0.73,18,Summer,No
2019-06-26,07,1.25,18,Summer,No
2019-06-26,08,0.74,18,Summer,No
2019-06-26,09,0.43,19,Summer,No
2019-06-26,10,0.35,21,Summer,No
2019-06-26,11,0.33,23,Summer,No
2019-06-26,12,0.65,24,Summer,No
2019-06-26,13,0.45,25,Summer,No
2019-06-26,14,0.37,26,Summer,No
2019-06-26,15,1.02,25,Summer,No
2019-06-26,16,1.7,25,Summer,No
2019-06-26,17,1.37,24,Summer,No
2019-06-26,18,1.47,24,Summer,No
2019-06-26,19,1.73,22,Summer,No
2019-06-26,20,2.38,20,Summer,No
2019-06-26,21,1.3,20,Summer,No
2019-06-26,22,1.56,17,Summer,No
2019-06-26,23,1.4,17,Summer,No
2019-06-27,00,1.3,16,Summer,No
2019-06-27,01,1.67,16,Summer,No
2019-06-27,02,1.15,16,Summer,No
2019-06-27,03,0.39,16,Summer,No
2019-06-27,04,0.36,16,Summer,No
2019-06-27,05,0.33,17,Summer,No
2019-06-27,06,0.77,19,Summer,No
2019-06-27,07,2.4,20,Summer,No
2019-06-27,08,0.83,21,Summer,No
2019-06-27,09,0.39,22,Summer,No
2019-06-27,10,0.37,24,Summer,No
2019-06-27,11,0.73,24,Summer,No
2019-06-27,12,0.4,25,Summer,No
2019-06-27,13,0.35,25,Summer,No
2019-06-27,14,0.3,24,Summer,No
2019-06-27,15,0.73,24,Summer,No
2019-06-27,16,0.43,23,Summer,No
2019-06-27,17,1.42,22,Summer,No
2019-06-27,18,5.41,17,Summer,No
2019-06-27,19,4.08,17,Summer,No
2019-06-27,20,2.1,16,Summer,No
2019-06-27,21,2.21,15,Summer,No
2019-06-27,22,1.92,15,Summer,No
2019-06-27,23,1.3,14,Summer,No
2019-06-28,00,1.71,13,Summer,No
2019-06-28,01,1.35,13,Summer,No
2019-06-28,02,0.39,13,Summer,No
2019-06-28,03,0.61,12,Summer,No
2019-06-28,04,0.34,14,Summer,No
2019-06-28,05,0.51,15,Summer,No
2019-06-28,06,0.35,15,Summer,No
2019-06-28,07,1.3,18,Summer,No
2019-06-28,08,0.36,20,Summer,No
2019-06-28,09,0.66,21,Summer,No
2019-06-28,10,0.35,24,Summer,No
2019-06-28,11,0.23,25,Summer,No
2019-06-28,12,0.53,26,Summer,No
2019-06-28,13,1.68,26,Summer,No
2019-06-28,14,2.07,27,Summer,No
2019-06-28,15,1.27,26,Summer,No
2019-06-28,16,1.65,26,Summer,No
2019-06-28,17,2.28,25,Summer,No
2019-06-28,18,2.03,23,Summer,No
2019-06-28,19,2.2,23,Summer,No
2019-06-28,20,2.08,19,Summer,No
2019-06-28,21,2.3,18,Summer,No
2019-06-28,22,2.45,18,Summer,No
2019-06-28,23,1.94,18,Summer,No
2019-06-29,00,1.71,17,Summer,No
2019-06-29,01,1.21,17,Summer,No
2019-06-29,02,1.29,17,Summer,No
2019-06-29,03,1.29,17,Summer,No
2019-06-29,04,1.19,17,Summer,No
2019-06-29,05,1.15,18,Summer,No
2019-06-29,06,1.4,17,Summer,No
2019-06-29,07,1.44,18,Summer,No
2019-06-29,08,1.25,19,Summer,No
2019-06-29,09,1.51,20,Summer,No
2019-06-29,10,2.3,21,Summer,No
2019-06-29,11,1.96,22,Summer,No
2019-06-29,12,3.05,24,Summer,No
2019-06-29,13,4.41,23,Summer,No
2019-06-29,14,4.92,23,Summer,No
2019-06-29,15,3.72,17,Summer,No
2019-06-29,16,2.86,17,Summer,No
2019-06-29,17,3.46,18,Summer,No
2019-06-29,18,4.77,18,Summer,No
2019-06-29,19,7.05,17,Summer,No
2019-06-29,20,4.28,16,Summer,No
2019-06-29,21,2.86,16,Summer,No
2019-06-29,22,4.24,15,Summer,No
2019-06-29,23,4.41,16,Summer,No
2019-06-30,00,1.56,15,Summer,No
2019-06-30,01,1.61,16,Summer,No
2019-06-30,02,1.21,15,Summer,No
2019-06-30,03,1.23,15,Summer,No
2019-06-30,04,1.22,13,Summer,No
2019-06-30,05,1.54,13,Summer,No
2019-06-30,06,1.12,13,Summer,No
2019-06-30,07,1.06,14,Summer,No
2019-06-30,08,0.44,15,Summer,No
2019-06-30,09,1.98,16,Summer,No
2019-06-30,10,4.69,18,Summer,No
2019-06-30,11,2.56,19,Summer,No
2019-06-30,12,1.43,20,Summer,No
2019-06-30,13,1.32,20,Summer,No
2019-06-30,14,1.02,20,Summer,No
2019-06-30,15,1.25,20,Summer,No
2019-06-30,16,1.35,19,Summer,No
2019-06-30,17,0.87,19,Summer,No
2019-06-30,18,6.6,17,Summer,No
2019-06-30,19,7.3,16,Summer,No
2019-06-30,20,2.21,15,Summer,No
2019-06-30,21,2.41,14,Summer,No
2019-06-30,22,1.67,13,Summer,No
2019-06-30,23,1.6,12,Summer,No
2019-07-01,00,0.98,12,Summer,No
2019-07-01,01,0.22,12,Summer,No
2019-07-01,02,0.59,12,Summer,No
2019-07-01,03,0.27,12,Summer,No
2019-07-01,04,0.24,13,Summer,No
2019-07-01,05,0.29,14,Summer,No
2019-07-01,06,0.56,14,Summer,No
2019-07-01,07,0.94,15,Summer,No
2019-07-01,08,0.57,16,Summer,No
2019-07-01,09,1.36,17,Summer,No
2019-07-01,10,1.2,19,Summer,No
2019-07-01,11,1.11,21,Summer,No
2019-07-01,12,1.04,22,Summer,No
2019-07-01,13,1.98,24,Summer,No
2019-07-01,14,0.96,25,Summer,No
2019-07-01,15,0.96,24,Summer,No
2019-07-01,16,1.35,23,Summer,No
2019-07-01,17,3.91,23,Summer,No
2019-07-01,18,4.34,21,Summer,No
2019-07-01,19,1.7,20,Summer,No
2019-07-01,20,1.2,18,Summer,No
2019-07-01,21,1.41,18,Summer,No
2019-07-01,22,1.57,18,Summer,No
2019-07-01,23,1.35,18,Summer,No
2019-07-02,00,1.6,19,Summer,No
2019-07-02,01,1.17,18,Summer,No
2019-07-02,02,1.3,18,Summer,No
2019-07-02,03,1.54,18,Summer,No
2019-07-02,04,0.63,18,Summer,No
2019-07-02,05,0.4,19,Summer,No
2019-07-02,06,1.73,20,Summer,No
2019-07-02,07,1.2,22,Summer,No
2019-07-02,08,0.42,24,Summer,No
2019-07-02,09,0.74,25,Summer,No
2019-07-02,10,0.37,26,Summer,No
2019-07-02,11,0.35,26,Summer,No
2019-07-02,12,0.36,26,Summer,No
2019-07-02,13,0.59,27,Summer,No
2019-07-02,14,0.29,27,Summer,No
2019-07-02,15,0.98,28,Summer,No
2019-07-02,16,0.4,27,Summer,No
2019-07-02,17,0.59,27,Summer,No
2019-07-02,18,2.04,23,Summer,No
2019-07-02,19,2.84,21,Summer,No
2019-07-02,20,2.17,18,Summer,No
2019-07-02,21,2.87,17,Summer,No
2019-07-02,22,1.29,17,Summer,No
2019-07-02,23,1.58,16,Summer,No
2019-07-03,00,1.13,16,Summer,No
2019-07-03,01,1.29,15,Summer,No
2019-07-03,02,0.76,15,Summer,No
2019-07-03,03,0.23,15,Summer,No
2019-07-03,04,0.27,16,Summer,No
2019-07-03,05,0.29,17,Summer,No
2019-07-03,06,0.94,18,Summer,No
2019-07-03,07,1.43,21,Summer,No
2019-07-03,08,0.96,23,Summer,No
2019-07-03,09,0.81,26,Summer,No
2019-07-03,10,0.45,26,Summer,No
2019-07-03,11,0.42,27,Summer,No
2019-07-03,12,0.69,28,Summer,No
2019-07-03,13,0.38,28,Summer,No
2019-07-03,14,0.49,29,Summer,No
2019-07-03,15,0.27,28,Summer,No
2019-07-03,16,0.17,28,Summer,No
2019-07-03,17,1.41,27,Summer,No
2019-07-03,18,3.07,25,Summer,No
2019-07-03,19,4.37,21,Summer,No
2019-07-03,20,2.17,19,Summer,No
2019-07-03,21,3.02,19,Summer,No
2019-07-03,22,1.9,19,Summer,No
2019-07-03,23,1.3,19,Summer,No
2019-07-04,00,1.32,18,Summer,No
2019-07-04,01,1.57,15,Summer,No
2019-07-04,02,1.21,15,Summer,No
2019-07-04,03,1.25,14,Summer,No
2019-07-04,04,0.71,15,Summer,No
2019-07-04,05,0.27,18,Summer,No
2019-07-04,06,2.3,20,Summer,No
2019-07-04,07,1.13,22,Summer,No
2019-07-04,08,0.59,24,Summer,No
2019-07-04,09,0.59,27,Summer,No
2019-07-04,10,0.94,29,Summer,No
2019-07-04,11,0.56,30,Summer,No
2019-07-04,12,0.56,30,Summer,No
2019-07-04,13,0.65,31,Summer,No
2019-07-04,14,0.63,31,Summer,No
2019-07-04,15,0.94,31,Summer,No
2019-07-04,16,1.17,30,Summer,No
2019-07-04,17,2.04,29,Summer,No
2019-07-04,18,1.83,27,Summer,No
2019-07-04,19,1.84,24,Summer,No
2019-07-04,20,2.2,24,Summer,No
2019-07-04,21,1.58,22,Summer,No
2019-07-04,22,1.6,21,Summer,No
2019-07-04,23,1.48,20,Summer,No
